============================================================
[START] 2026-07-11T09:17:01+00:00
    "mode": "train",
    "best_path": "/home/zhangwt/remote/StableST/experiments/NYCTaxi/20240510-014845/best_model.pth",
    "debug": false,
    "data_dir": "/data/OuXiaoyu/STEVE_CODE/STEVE/data",
    "dataset": "NYCTaxi_TDS",
    "input_length": 35,
    "batch_size": 16,
    "test_batch_size": 16,
    "graph_file": "/data/OuXiaoyu/STEVE_CODE/STEVE/data/NYCTaxi_TDS/adj_mx.npz",
    "num_nodes": 200,
    "len_closeness": 8,
    "len_period": 27,
    "len_trend": 0,
    "d_input": 2,
    "d_output": 2,
    "d_model": 64,
    "dropout": 0.1,
    "percent": 0.1,
    "shm_temp": 0.5,
    "nmb_prototype": 4,
    "yita": 0.5,
    "layers": 3,
    "K": 64,
    "bank_gamma": 0.2,
    "kw": 1,
    "mi_w": 2,
    "epochs": 100,
    "lr_init": 0.001,
    "early_stop": true,
    "early_stop_patience": 30,
    "grad_norm": true,
    "max_grad_norm": 5,
    "use_dwa": true,
    "temp": 2,
    "MMI": false,
    "lr_patience": 20,
    "lr_mode": "only",
    "use_RevIN": true,
    "ablation": "no_conf_k3_no_mask_no_swap_no_club",
    "config_filename": "/data/OuXiaoyu/STEVE_CODE/STEVE/configs/NYCTaxi.yaml",
    "model": "steve",
    "early_stop_test_avg_mae_epoch": 40,
    "early_stop_test_avg_mae_threshold": 12.0,
    "train_work_per_holiday": 2.5,
    "exp_name": "fpem_agcrn_aligned_pretrained_inv_best_recipe_no_conf_k3_no_mask_no_swap_no_club_seed2026",
    "run_name": "fpem_agcrn_aligned_pretrained_inv_best_recipe_no_conf_k3_no_mask_no_swap_no_club_seed2026",
    "result_root": "/data/OuXiaoyu/STEVE_CODE/STEVE/experiments/NYCTaxi_TDS",
    "resume": true,
    "resume_reset_patience": true,
    "max_train_batches": null,
    "max_eval_batches": null,
    "agcrn_lr": 0.003,
    "agcrn_embed_dim": 10,
    "agcrn_rnn_units": 64,
    "agcrn_num_layers": 2,
    "agcrn_cheb_k": 2,
    "fpem_use_pretrained_inv_agcrn": true,
    "fpem_pretrained_inv_agcrn_path": "/data/OuXiaoyu/STEVE_CODE/STEVE/experiments/NYCTaxi_TDS/pure_agcrn_seed2024/best_val_model.pth",
    "fpem_backbone": "agcrn",
    "fpem_use_env_mask": false,
    "fpem_confounder_use_mask": false,
    "fpem_env_mask_hidden_dim": 64,
    "fpem_env_mask_temperature": 1.0,
    "fpem_env_mask_warmup_epochs": 5,
    "fpem_lambda_mask_sparse": 0.0,
    "fpem_lambda_mask_entropy": 0.0,
    "fpem_use_env_route": true,
    "fpem_use_env_fusion": true,
    "fpem_env_route_k": 3,
    "fpem_env_route_head_mode": "concat_input",
    "fpem_env_route_mode": "confidence_mix",
    "fpem_env_route_use_inv_fallback_expert": false,
    "fpem_env_route_tau": 1.0,
    "fpem_env_route_oracle_tau": 0.3,
    "fpem_env_route_train_mode": "soft_oracle",
    "fpem_env_route_hidden_dim": 64,
    "fpem_env_route_warmup_epochs": 5,
    "fpem_env_route_lambda_final": 1.0,
    "fpem_env_route_lambda_global": 0.0,
    "fpem_env_route_lambda_route_soft": 0.5,
    "fpem_env_route_lambda_expert": 0.2,
    "fpem_env_route_lambda_router_oracle": 1.0,
    "fpem_env_route_lambda_balance": 0.01,
    "fpem_env_route_lambda_diverse": 0.01,
    "fpem_env_route_lambda_entropy": 0.0,
    "fpem_lambda_inv_pred": 0.0,
    "fpem_hyper_alpha_mode": "sample_gate",
    "fpem_lambda_hyper_delta_norm": 0.0001,
    "fpem_use_confounder_extractor": false,
    "fpem_use_club_mi": false,
    "fpem_lambda_club_mi": 0.0,
    "fpem_use_future_mi": true,
    "fpem_lambda_future_mi": 0.02,
    "fpem_future_mi_target_mode": "env_encoder",
    "fpem_future_mi_warmup_epochs": 5,
    "fpem_future_mi_hidden_dim": 64,
    "fpem_future_mi_detach_target": true,
    "fpem_use_swap": false,
    "fpem_lambda_swap": 0.0,
    "fpem_swap_warmup_epochs": 30,
    "fpem_swap_margin": 0.01,
    "fpem_swap_gain_eta": 0.0,
    "fpem_swap_gain_tau": 0.05,
    "fpem_lambda_swap_diff": 1.0,
    "fpem_lambda_swap_same": 0.05,
    "fpem_swap_only_diff_route": true,
    "fpem_swap_detach_inv": true,
    "fpem_swap_detach_env": false,
    "fpem_use_swap_fallback_router_loss": false,
    "fpem_lambda_swap_fallback_router": 0.0,
    "fpem_swap_fallback_warmup_epochs": 30,
    "fpem_use_grad_consensus": false,
    "fpem_gc_pred_loss_only": true,
    "fpem_gc_inv_rho": 0.3,
    "fpem_gc_env_rho": 0.3,
    "fpem_gc_tau": 0.5,
    "fpem_gc_temp": 0.1,
    "fpem_gc_min_keep": 0.2,
    "fpem_gc_warmup_epochs": 10,
    "fpem_gc_route_min_samples": 2,
    "fpem_use_gradcompat_aux": false,
    "fpem_lambda_gradcompat_aux": 0.0,
    "git_commit": "1b38ed8",
    "log_dir": "/data/OuXiaoyu/STEVE_CODE/STEVE/experiments/NYCTaxi_TDS/fpem_agcrn_aligned_pretrained_inv_best_recipe_no_conf_k3_no_mask_no_swap_no_club_seed2026"
  },
  "counts": {
    "train_total": 1680,
    "train_workday": 1200,
    "train_holiday": 480,
    "train_workday_holiday_ratio": 2.5,
    "val_total": 274,
    "val_workday": 178,
    "val_holiday": 96,
    "test_total": 546,
    "test_workday": 354,
    "test_holiday": 192
  },
  "trainable_params": 946607,
  "frozen_params": 750800,
  "optimizer_params": 921647,
  "resume_start_epoch": 1
}
EPOCH {"epoch": 1, "train_loss": 68.72895286196754, "val": {"loss": 64.39310709635417, "mae": 64.18827819824219, "mape": 2.7896311283111572}, "test_mixed": {"loss": 65.984801701137, "mae": 64.8879165649414, "mape": 2.672579526901245}, "test_workday": {"loss": 67.68944234433381, "mae": 66.2605209350586, "mape": 2.721221446990967}, "test_holiday": {"loss": 62.64501476287842, "mae": 62.507667541503906, "mape": 2.588228464126587}, "test_avg_mae": 64.38409423828125, "lr": 0.001, "fpem_logs": {"fpem/mask_loss": 0.0, "fpem/mask_sparse_loss": 0.0, "fpem/mask_entropy_loss": 0.0, "fpem/mask_mean": 1.0, "fpem/mask_entropy": 0.0, "fpem/mask_active_ratio": 1.0, "fpem/fusion_alpha_mean": 0.0, "fpem/fusion_alpha_std": 0.0, "fpem/fusion_alpha_min": 0.0, "fpem/fusion_alpha_max": 0.0, "fpem/env_route_loss": 0.0, "fpem/env_route_L_final": 0.0, "fpem/env_route_L_global": 0.0, "fpem/env_route_L_route_soft": 0.0, "fpem/env_route_L_expert": 0.0, "fpem/env_route_L_router_oracle": 0.0, "fpem/env_route_L_balance": 0.0, "fpem/env_route_L_diverse": 0.0, "fpem/env_route_entropy": 0.0, "fpem/env_route_q_max_mean": 0.0, "fpem/hyper_alpha_mean": 0.0, "fpem/hyper_delta_norm": 0.0, "fpem/fallback_q_mean": 0.0, "fpem/fallback_q_max": 0.0, "fpem/env_q_sum_mean": 0.0, "fpem/oracle_fallback_rate": 0.0, "fpem/route_count_fallback": 0.0, "fpem/env_route_head_mode": 0.0, "fpem/env_route_count_head_0": 0.0, "fpem/env_route_oracle_count_head_0": 0.0, "fpem/route_count_env_head_0": 0.0, "fpem/env_route_count_head_1": 0.0, "fpem/env_route_oracle_count_head_1": 0.0, "fpem/route_count_env_head_1": 0.0, "fpem/env_route_count_head_2": 0.0, "fpem/env_route_oracle_count_head_2": 0.0, "fpem/route_count_env_head_2": 0.0, "fpem/future_mi_loss": 0.0, "fpem/future_mi_valid": 0.0, "fpem/future_mi_logvar_mean": 0.0, "fpem/future_mi_target_mode_env_encoder": 0.0, "fpem/swap_loss": 0.0, "fpem/swap_diff_loss": 0.0, "fpem/swap_same_loss": 0.0, "fpem/swap_gain_mean": 0.0, "fpem/swap_s_gain_mean": 0.0, "fpem/swap_fallback_router_loss": 0.0, "fpem/swap_fallback_q_mean": 0.0, "fpem/primary_loss": 68.72895286196754, "fpem/inv_pred_loss": 68.72895286196754, "fpem/primary_uses_route": 0.0, "fpem/primary_uses_env_fusion": 0.0, "fpem/backbone_agcrn": 1.0, "fpem/gc_pred_loss_only": 1.0, "fpem/lambda_club_mi": 0.0}}
EPOCH {"epoch": 2, "train_loss": 35.6508957817441, "val": {"loss": 58.54083760579427, "mae": 58.882389068603516, "mape": 2.711427927017212}, "test_mixed": {"loss": 59.91569268362863, "mae": 59.5860595703125, "mape": 2.6210124492645264}, "test_workday": {"loss": 60.529093369193696, "mae": 59.98086166381836, "mape": 2.6418404579162598}, "test_holiday": {"loss": 58.679253896077476, "mae": 58.90142822265625, "mape": 2.584894895553589}, "test_avg_mae": 59.441144943237305, "lr": 0.001, "fpem_logs": {"fpem/mask_loss": 0.0, "fpem/mask_sparse_loss": 0.0, "fpem/mask_entropy_loss": 0.0, "fpem/mask_mean": 1.0, "fpem/mask_entropy": 0.0, "fpem/mask_active_ratio": 1.0, "fpem/fusion_alpha_mean": 0.0, "fpem/fusion_alpha_std": 0.0, "fpem/fusion_alpha_min": 0.0, "fpem/fusion_alpha_max": 0.0, "fpem/env_route_loss": 0.0, "fpem/env_route_L_final": 0.0, "fpem/env_route_L_global": 0.0, "fpem/env_route_L_route_soft": 0.0, "fpem/env_route_L_expert": 0.0, "fpem/env_route_L_router_oracle": 0.0, "fpem/env_route_L_balance": 0.0, "fpem/env_route_L_diverse": 0.0, "fpem/env_route_entropy": 0.0, "fpem/env_route_q_max_mean": 0.0, "fpem/hyper_alpha_mean": 0.0, "fpem/hyper_delta_norm": 0.0, "fpem/fallback_q_mean": 0.0, "fpem/fallback_q_max": 0.0, "fpem/env_q_sum_mean": 0.0, "fpem/oracle_fallback_rate": 0.0, "fpem/route_count_fallback": 0.0, "fpem/env_route_head_mode": 0.0, "fpem/env_route_count_head_0": 0.0, "fpem/env_route_oracle_count_head_0": 0.0, "fpem/route_count_env_head_0": 0.0, "fpem/env_route_count_head_1": 0.0, "fpem/env_route_oracle_count_head_1": 0.0, "fpem/route_count_env_head_1": 0.0, "fpem/env_route_count_head_2": 0.0, "fpem/env_route_oracle_count_head_2": 0.0, "fpem/route_count_env_head_2": 0.0, "fpem/future_mi_loss": 0.0, "fpem/future_mi_valid": 0.0, "fpem/future_mi_logvar_mean": 0.0, "fpem/future_mi_target_mode_env_encoder": 0.0, "fpem/swap_loss": 0.0, "fpem/swap_diff_loss": 0.0, "fpem/swap_same_loss": 0.0, "fpem/swap_gain_mean": 0.0, "fpem/swap_s_gain_mean": 0.0, "fpem/swap_fallback_router_loss": 0.0, "fpem/swap_fallback_q_mean": 0.0, "fpem/primary_loss": 35.6508957817441, "fpem/inv_pred_loss": 35.6508957817441, "fpem/primary_uses_route": 0.0, "fpem/primary_uses_env_fusion": 0.0, "fpem/backbone_agcrn": 1.0, "fpem/gc_pred_loss_only": 1.0, "fpem/lambda_club_mi": 0.0}}
EPOCH {"epoch": 3, "train_loss": 21.635246513003395, "val": {"loss": 55.83596632215712, "mae": 56.223445892333984, "mape": 2.670133590698242}, "test_mixed": {"loss": 56.67510321480887, "mae": 56.74998474121094, "mape": 2.5882070064544678}, "test_workday": {"loss": 56.55082586537237, "mae": 56.525394439697266, "mape": 2.5963313579559326}, "test_holiday": {"loss": 56.857343991597496, "mae": 57.13943862915039, "mape": 2.574118137359619}, "test_avg_mae": 56.83241653442383, "lr": 0.001, "fpem_logs": {"fpem/mask_loss": 0.0, "fpem/mask_sparse_loss": 0.0, "fpem/mask_entropy_loss": 0.0, "fpem/mask_mean": 1.0, "fpem/mask_entropy": 0.0, "fpem/mask_active_ratio": 1.0, "fpem/fusion_alpha_mean": 0.0, "fpem/fusion_alpha_std": 0.0, "fpem/fusion_alpha_min": 0.0, "fpem/fusion_alpha_max": 0.0, "fpem/env_route_loss": 0.0, "fpem/env_route_L_final": 0.0, "fpem/env_route_L_global": 0.0, "fpem/env_route_L_route_soft": 0.0, "fpem/env_route_L_expert": 0.0, "fpem/env_route_L_router_oracle": 0.0, "fpem/env_route_L_balance": 0.0, "fpem/env_route_L_diverse": 0.0, "fpem/env_route_entropy": 0.0, "fpem/env_route_q_max_mean": 0.0, "fpem/hyper_alpha_mean": 0.0, "fpem/hyper_delta_norm": 0.0, "fpem/fallback_q_mean": 0.0, "fpem/fallback_q_max": 0.0, "fpem/env_q_sum_mean": 0.0, "fpem/oracle_fallback_rate": 0.0, "fpem/route_count_fallback": 0.0, "fpem/env_route_head_mode": 0.0, "fpem/env_route_count_head_0": 0.0, "fpem/env_route_oracle_count_head_0": 0.0, "fpem/route_count_env_head_0": 0.0, "fpem/env_route_count_head_1": 0.0, "fpem/env_route_oracle_count_head_1": 0.0, "fpem/route_count_env_head_1": 0.0, "fpem/env_route_count_head_2": 0.0, "fpem/env_route_oracle_count_head_2": 0.0, "fpem/route_count_env_head_2": 0.0, "fpem/future_mi_loss": 0.0, "fpem/future_mi_valid": 0.0, "fpem/future_mi_logvar_mean": 0.0, "fpem/future_mi_target_mode_env_encoder": 0.0, "fpem/swap_loss": 0.0, "fpem/swap_diff_loss": 0.0, "fpem/swap_same_loss": 0.0, "fpem/swap_gain_mean": 0.0, "fpem/swap_s_gain_mean": 0.0, "fpem/swap_fallback_router_loss": 0.0, "fpem/swap_fallback_q_mean": 0.0, "fpem/primary_loss": 25.559370658511206, "fpem/inv_pred_loss": 25.559370658511206, "fpem/primary_uses_route": 0.0, "fpem/primary_uses_env_fusion": 0.0, "fpem/backbone_agcrn": 1.0, "fpem/gc_pred_loss_only": 1.0, "fpem/lambda_club_mi": 0.0}}
EPOCH {"epoch": 4, "train_loss": 19.31369105747768, "val": {"loss": 56.52381791008843, "mae": 56.95934295654297, "mape": 2.724705457687378}, "test_mixed": {"loss": 57.029090118408206, "mae": 57.30134582519531, "mape": 2.6393213272094727}, "test_workday": {"loss": 56.70976174396017, "mae": 56.92231369018555, "mape": 2.6479735374450684}, "test_holiday": {"loss": 57.579944928487144, "mae": 57.958621978759766, "mape": 2.624316930770874}, "test_avg_mae": 57.440467834472656, "lr": 0.001, "fpem_logs": {"fpem/mask_loss": 0.0, "fpem/mask_sparse_loss": 0.0, "fpem/mask_entropy_loss": 0.0, "fpem/mask_mean": 1.0, "fpem/mask_entropy": 0.0, "fpem/mask_active_ratio": 1.0, "fpem/fusion_alpha_mean": 0.0, "fpem/fusion_alpha_std": 0.0, "fpem/fusion_alpha_min": 0.0, "fpem/fusion_alpha_max": 0.0, "fpem/env_route_loss": 0.0, "fpem/env_route_L_final": 0.0, "fpem/env_route_L_global": 0.0, "fpem/env_route_L_route_soft": 0.0, "fpem/env_route_L_expert": 0.0, "fpem/env_route_L_router_oracle": 0.0, "fpem/env_route_L_balance": 0.0, "fpem/env_route_L_diverse": 0.0, "fpem/env_route_entropy": 0.0, "fpem/env_route_q_max_mean": 0.0, "fpem/hyper_alpha_mean": 0.0, "fpem/hyper_delta_norm": 0.0, "fpem/fallback_q_mean": 0.0, "fpem/fallback_q_max": 0.0, "fpem/env_q_sum_mean": 0.0, "fpem/oracle_fallback_rate": 0.0, "fpem/route_count_fallback": 0.0, "fpem/env_route_head_mode": 0.0, "fpem/env_route_count_head_0": 0.0, "fpem/env_route_oracle_count_head_0": 0.0, "fpem/route_count_env_head_0": 0.0, "fpem/env_route_count_head_1": 0.0, "fpem/env_route_oracle_count_head_1": 0.0, "fpem/route_count_env_head_1": 0.0, "fpem/env_route_count_head_2": 0.0, "fpem/env_route_oracle_count_head_2": 0.0, "fpem/route_count_env_head_2": 0.0, "fpem/future_mi_loss": 0.0, "fpem/future_mi_valid": 0.0, "fpem/future_mi_logvar_mean": 0.0, "fpem/future_mi_target_mode_env_encoder": 0.0, "fpem/swap_loss": 0.0, "fpem/swap_diff_loss": 0.0, "fpem/swap_same_loss": 0.0, "fpem/swap_gain_mean": 0.0, "fpem/swap_s_gain_mean": 0.0, "fpem/swap_fallback_router_loss": 0.0, "fpem/swap_fallback_q_mean": 0.0, "fpem/primary_loss": 21.27130141485305, "fpem/inv_pred_loss": 21.27130141485305, "fpem/primary_uses_route": 0.0, "fpem/primary_uses_env_fusion": 0.0, "fpem/backbone_agcrn": 1.0, "fpem/gc_pred_loss_only": 1.0, "fpem/lambda_club_mi": 0.0}}
EPOCH {"epoch": 5, "train_loss": 68.64517001197451, "val": {"loss": 17.212288432651096, "mae": 16.9515438079834, "mape": 0.3074609935283661}, "test_mixed": {"loss": 17.382985387529647, "mae": 17.03725814819336, "mape": 0.3003915548324585}, "test_workday": {"loss": 17.580408510954484, "mae": 17.183101654052734, "mape": 0.3039937913417816}, "test_holiday": {"loss": 16.97980284690857, "mae": 16.78435516357422, "mape": 0.2941448390483856}, "test_avg_mae": 16.983728408813477, "lr": 0.001, "fpem_logs": {"fpem/mask_loss": 0.0, "fpem/mask_sparse_loss": 0.0, "fpem/mask_entropy_loss": 0.0, "fpem/mask_mean": 1.0, "fpem/mask_entropy": 0.0, "fpem/mask_active_ratio": 1.0, "fpem/fusion_alpha_mean": 0.04650340299343779, "fpem/fusion_alpha_std": 0.02484519884012462, "fpem/fusion_alpha_min": 0.012387674073466942, "fpem/fusion_alpha_max": 0.10727611434246813, "fpem/env_route_loss": 50.21313247680664, "fpem/env_route_L_final": 19.527843802315846, "fpem/env_route_L_global": 18.952189073108492, "fpem/env_route_L_route_soft": 42.30543634323847, "fpem/env_route_L_expert": 46.45810788472493, "fpem/env_route_L_router_oracle": 0.23365872097866877, "fpem/env_route_L_balance": 0.12580270094885712, "fpem/env_route_L_diverse": 0.6031835375531088, "fpem/env_route_entropy": 0.5286845025562105, "fpem/env_route_q_max_mean": 0.8222674982888358, "fpem/env_route_train_mode_gradient_compat": 0.0, "fpem/env_route_gradient_compat_aux": 0.0, "fpem/hyper_alpha_mean": 0.0, "fpem/hyper_delta_norm": 0.0, "fpem/fallback_q_mean": 0.0, "fpem/fallback_q_max": 0.0, "fpem/env_q_sum_mean": 0.0, "fpem/oracle_fallback_rate": 0.0, "fpem/route_count_fallback": 0.0, "fpem/env_route_head_mode": 0.0, "fpem/env_route_count_head_0": 0.26666666666666666, "fpem/env_route_oracle_count_head_0": 0.5523809523809524, "fpem/route_count_env_head_0": 0.26666666666666666, "fpem/env_route_count_head_1": 15.714285714285714, "fpem/env_route_oracle_count_head_1": 15.352380952380953, "fpem/route_count_env_head_1": 15.714285714285714, "fpem/env_route_count_head_2": 0.01904761904761905, "fpem/env_route_oracle_count_head_2": 0.09523809523809523, "fpem/route_count_env_head_2": 0.01904761904761905, "fpem/future_mi_loss": -0.9714446558572707, "fpem/future_mi_valid": 1.0, "fpem/future_mi_logvar_mean": -2.2539765970515355, "fpem/future_mi_target_mode_env_encoder": 1.0, "fpem/swap_loss": 0.0, "fpem/swap_diff_loss": 0.0, "fpem/swap_same_loss": 0.0, "fpem/swap_gain_mean": 0.0, "fpem/swap_s_gain_mean": 0.0, "fpem/swap_fallback_router_loss": 0.0, "fpem/swap_fallback_q_mean": 0.0, "fpem/primary_loss": 19.527843802315846, "fpem/inv_pred_loss": 18.952189073108492, "fpem/primary_uses_route": 1.0, "fpem/primary_uses_env_fusion": 1.0, "fpem/backbone_agcrn": 1.0, "fpem/gc_pred_loss_only": 1.0, "fpem/lambda_club_mi": 0.0}}
EPOCH {"epoch": 6, "train_loss": 32.25092748006185, "val": {"loss": 15.790906959109837, "mae": 15.541171073913574, "mape": 0.2632042467594147}, "test_mixed": {"loss": 15.6046263558524, "mae": 15.425451278686523, "mape": 0.2557617425918579}, "test_workday": {"loss": 15.636420498723568, "mae": 15.462654113769531, "mape": 0.25909623503685}, "test_holiday": {"loss": 15.518287658691406, "mae": 15.360932350158691, "mape": 0.24997933208942413}, "test_avg_mae": 15.411793231964111, "lr": 0.001, "fpem_logs": {"fpem/mask_loss": 0.0, "fpem/mask_sparse_loss": 0.0, "fpem/mask_entropy_loss": 0.0, "fpem/mask_mean": 1.0, "fpem/mask_entropy": 0.0, "fpem/mask_active_ratio": 1.0, "fpem/fusion_alpha_mean": 0.23693436966055914, "fpem/fusion_alpha_std": 0.11320917570874804, "fpem/fusion_alpha_min": 0.04840420597188529, "fpem/fusion_alpha_max": 0.46636009713013965, "fpem/env_route_loss": 32.30286937895275, "fpem/env_route_L_final": 16.646735000610352, "fpem/env_route_L_global": 17.29208683740525, "fpem/env_route_L_route_soft": 21.607277261643183, "fpem/env_route_L_expert": 23.445755477178665, "fpem/env_route_L_router_oracle": 0.15396247853835424, "fpem/env_route_L_balance": 0.14626750818320683, "fpem/env_route_L_diverse": 0.7919273217519124, "fpem/env_route_entropy": 0.4301895618438721, "fpem/env_route_q_max_mean": 0.8705433039438157, "fpem/env_route_train_mode_gradient_compat": 0.0, "fpem/env_route_gradient_compat_aux": 0.0, "fpem/hyper_alpha_mean": 0.0, "fpem/hyper_delta_norm": 0.0, "fpem/fallback_q_mean": 0.0, "fpem/fallback_q_max": 0.0, "fpem/env_q_sum_mean": 0.0, "fpem/oracle_fallback_rate": 0.0, "fpem/route_count_fallback": 0.0, "fpem/env_route_head_mode": 0.0, "fpem/env_route_count_head_0": 0.0, "fpem/env_route_oracle_count_head_0": 0.12380952380952381, "fpem/route_count_env_head_0": 0.0, "fpem/env_route_count_head_1": 16.0, "fpem/env_route_oracle_count_head_1": 15.81904761904762, "fpem/route_count_env_head_1": 16.0, "fpem/env_route_count_head_2": 0.0, "fpem/env_route_oracle_count_head_2": 0.05714285714285714, "fpem/route_count_env_head_2": 0.0, "fpem/future_mi_loss": -2.5970902715410507, "fpem/future_mi_valid": 1.0, "fpem/future_mi_logvar_mean": -6.0532065119062155, "fpem/future_mi_target_mode_env_encoder": 1.0, "fpem/swap_loss": 0.0, "fpem/swap_diff_loss": 0.0, "fpem/swap_same_loss": 0.0, "fpem/swap_gain_mean": 0.0, "fpem/swap_s_gain_mean": 0.0, "fpem/swap_fallback_router_loss": 0.0, "fpem/swap_fallback_q_mean": 0.0, "fpem/primary_loss": 16.646735000610352, "fpem/inv_pred_loss": 17.29208683740525, "fpem/primary_uses_route": 1.0, "fpem/primary_uses_env_fusion": 1.0, "fpem/backbone_agcrn": 1.0, "fpem/gc_pred_loss_only": 1.0, "fpem/lambda_club_mi": 0.0}}
